0.6793644221142114,0.38764482214071094
0.24382621557639428,0.8092851142927587
0.27244121665077214,0.9186688195580848
0.9495437474320363,0.0359874711739554
0.9589359261730117,0.2980811229697403
0.39489669029409535,0.887435801190833
0.16137261651913037,0.2573549650492044
0.7417998600668765,0.2483607356069829
0.5558516786113321,0.12232890099571436
0.3496972155836341,0.9905417663682878
0.24795597743386932,0.9610149514572083
0.006298966281716334,0.6225899531755598
0.8295611916665546,0.7371281146694976
0.5389389660338499,0.2603462865788042
0.6352879760258126,0.22012242736868204
0.8610751520314821,0.190174617209392
0.7031353778373116,0.2362092595324229
0.6967297017413189,0.24627655226270495
0.1146250665559787,0.9879562775925219
0.2685401196977022,0.38354301680656333
